audit_id,user_id,entity_name,entity_id,action_type,old_data,new_data
7728,823,survey_approvals,2190,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7729,619,surveys,586,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7730,199,survey_evidence,139,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7731,1589,surveys,2261,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7732,1500,survey_approvals,3937,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7733,636,survey_approvals,2738,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7734,816,surveys,1427,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7735,1676,survey_evidence,3442,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7736,386,survey_evidence,1978,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7737,1705,survey_approvals,3904,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7738,1894,survey_evidence,165,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7739,1528,survey_approvals,2788,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7740,1953,survey_evidence,218,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7741,1474,survey_evidence,821,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7742,1186,surveys,3264,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7743,728,survey_approvals,2796,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7744,940,survey_evidence,373,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7745,1741,survey_evidence,4012,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7746,454,surveys,124,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7747,818,surveys,811,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7748,1790,survey_approvals,3263,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7749,1058,survey_evidence,694,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7750,672,survey_approvals,2478,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7751,784,survey_evidence,601,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7752,1956,survey_evidence,2787,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7753,838,surveys,2393,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7754,1298,survey_evidence,1030,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7755,1049,survey_evidence,1486,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7756,1109,survey_approvals,1374,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7757,413,survey_approvals,2218,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7758,646,surveys,2377,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7759,1622,survey_evidence,346,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7760,1163,surveys,2827,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7761,1413,surveys,314,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7762,403,surveys,3110,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7763,1116,surveys,617,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7764,219,surveys,1537,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7765,1325,survey_evidence,235,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7766,1565,survey_approvals,3441,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7767,1219,surveys,2031,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7768,1520,survey_evidence,2622,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7769,1609,survey_approvals,1722,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7770,1762,survey_evidence,3295,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7771,1420,survey_approvals,3121,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7772,1924,survey_approvals,3356,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7773,2040,survey_evidence,677,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7774,1013,survey_evidence,1803,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7775,588,survey_approvals,2389,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7776,561,surveys,3555,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7777,2042,survey_approvals,2421,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7778,398,survey_evidence,1720,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7779,1720,surveys,1624,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7780,818,surveys,3072,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7781,698,surveys,2801,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7782,802,survey_approvals,2814,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7783,1260,surveys,1872,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7784,2039,survey_evidence,1340,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7785,1704,survey_approvals,2901,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7786,908,survey_approvals,1995,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7787,1788,survey_approvals,2552,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7788,1289,surveys,3486,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7789,742,surveys,2970,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7790,538,survey_approvals,1501,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7791,1446,survey_evidence,394,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7792,2057,survey_approvals,3811,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7793,2071,survey_approvals,443,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7794,1185,survey_evidence,471,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7795,1116,surveys,2380,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7796,596,survey_approvals,2684,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7797,521,survey_evidence,1739,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7798,1887,survey_evidence,2412,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7799,1929,survey_approvals,1396,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7800,505,survey_approvals,2748,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7801,522,survey_evidence,584,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7802,842,survey_approvals,383,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7803,715,survey_approvals,3617,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7804,1656,surveys,284,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7805,1552,survey_approvals,3894,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7806,491,survey_evidence,3047,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7807,413,surveys,1582,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7808,992,survey_approvals,2983,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7809,919,survey_approvals,2821,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7810,367,survey_approvals,3175,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7811,1254,survey_approvals,1696,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7812,1422,survey_approvals,1369,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7813,1800,survey_evidence,3762,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7814,750,survey_approvals,1898,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7815,1101,survey_approvals,1020,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7816,1858,survey_evidence,323,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7817,1133,survey_evidence,3341,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7818,155,survey_approvals,2890,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7819,1355,surveys,1639,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7820,1794,surveys,3853,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7821,217,survey_evidence,1961,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7822,1025,survey_evidence,1060,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7823,1289,surveys,2483,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7824,1895,survey_approvals,1958,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7825,567,surveys,630,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7826,350,surveys,3919,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7827,2079,survey_approvals,3480,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7828,438,survey_evidence,456,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7829,212,survey_approvals,3162,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7830,1163,surveys,2825,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7831,1776,surveys,281,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7832,1252,surveys,3017,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7833,934,survey_approvals,671,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7834,1644,surveys,2917,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7835,341,survey_approvals,1749,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7836,1591,surveys,3032,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7837,348,survey_evidence,537,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7838,1605,survey_approvals,1918,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7839,1764,surveys,894,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7840,548,surveys,1207,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7841,1038,surveys,2130,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7842,1538,survey_approvals,1488,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7843,2065,survey_approvals,366,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7844,1717,surveys,3582,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7845,1653,survey_evidence,153,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7846,108,survey_evidence,3258,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7847,1410,survey_approvals,2741,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7848,715,survey_evidence,1161,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7849,1059,surveys,3870,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7850,86,surveys,3362,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7851,657,survey_approvals,3748,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7852,268,surveys,1694,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7853,2045,survey_evidence,2372,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7854,1702,surveys,816,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7855,1706,survey_evidence,3788,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7856,1368,surveys,3665,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7857,1635,survey_approvals,3418,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7858,863,survey_approvals,3805,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7859,175,survey_approvals,1407,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7860,193,survey_evidence,68,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7861,780,survey_approvals,2897,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7862,1428,survey_evidence,3225,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7863,920,surveys,3832,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7864,1577,survey_evidence,1534,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7865,1994,surveys,172,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7866,241,survey_evidence,554,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7867,269,surveys,3177,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7868,1718,survey_evidence,2295,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7869,742,survey_approvals,1037,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7870,1463,survey_approvals,1736,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7871,1392,survey_approvals,1912,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7872,187,survey_evidence,1223,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7873,701,surveys,1625,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7874,826,survey_evidence,931,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7875,425,surveys,2314,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7876,1692,survey_evidence,3445,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7877,1859,survey_approvals,2221,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7878,343,surveys,3892,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7879,1632,survey_evidence,3929,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7880,1214,survey_evidence,132,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7881,519,surveys,1558,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7882,915,survey_evidence,2884,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7883,916,survey_approvals,2242,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7884,1689,survey_evidence,471,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7885,1612,survey_approvals,2677,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7886,515,survey_evidence,731,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7887,2029,survey_approvals,3263,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7888,1402,surveys,3927,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7889,2,survey_approvals,721,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7890,1760,surveys,1742,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7891,323,survey_evidence,1641,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7892,420,surveys,663,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7893,1928,survey_evidence,217,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7894,1753,survey_approvals,3814,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7895,1685,survey_approvals,3346,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7896,559,survey_approvals,3700,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7897,1390,survey_approvals,1903,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7898,1081,survey_approvals,3667,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7899,1331,survey_approvals,1664,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7900,1864,survey_evidence,1854,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7901,2062,survey_approvals,2469,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7902,646,survey_evidence,2411,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7903,780,survey_approvals,3299,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7904,1055,survey_approvals,1207,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7905,2045,survey_evidence,432,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7906,1301,survey_approvals,203,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7907,1126,surveys,1659,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7908,1043,survey_evidence,2695,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7909,1575,survey_approvals,830,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7910,64,survey_approvals,2667,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7911,1721,survey_approvals,2560,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7912,455,survey_evidence,3170,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7913,1992,survey_evidence,1580,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7914,638,surveys,1573,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7915,297,surveys,2658,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7916,94,survey_approvals,1289,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7917,1842,surveys,155,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7918,735,survey_approvals,79,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7919,404,survey_approvals,747,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7920,1054,survey_evidence,3676,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7921,694,survey_approvals,2982,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7922,1955,survey_evidence,724,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7923,190,surveys,1910,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7924,212,survey_approvals,2997,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7925,962,survey_approvals,945,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7926,1761,survey_approvals,738,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7927,1681,survey_approvals,1194,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7928,2072,survey_evidence,1015,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7929,640,survey_evidence,2632,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7930,639,surveys,1952,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7931,480,survey_approvals,455,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7932,1726,surveys,3338,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7933,1,surveys,1819,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7934,241,surveys,1193,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7935,952,surveys,2145,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7936,637,survey_evidence,1,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7937,457,surveys,58,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7938,528,survey_evidence,278,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7939,683,survey_evidence,2018,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7940,1648,survey_evidence,219,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7941,333,surveys,983,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7942,1938,surveys,2750,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7943,1145,survey_evidence,3480,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7944,349,surveys,2328,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7945,771,survey_approvals,1905,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7946,1026,survey_evidence,2286,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7947,697,surveys,1864,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7948,1961,surveys,704,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7949,565,survey_approvals,216,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7950,1129,surveys,2129,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7951,1677,survey_evidence,145,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7952,1504,surveys,48,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7953,1893,survey_evidence,721,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7954,1643,surveys,1272,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7955,1976,surveys,3822,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7956,487,survey_evidence,1195,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7957,1976,survey_evidence,571,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7958,1951,survey_approvals,3705,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7959,1539,survey_approvals,3381,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7960,235,survey_evidence,3633,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7961,1223,survey_approvals,330,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7962,1698,survey_evidence,3677,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7963,362,survey_evidence,916,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7964,1026,surveys,559,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7965,1375,surveys,650,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7966,1442,survey_approvals,3960,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7967,1373,survey_evidence,1609,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7968,892,survey_approvals,3265,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7969,1477,surveys,2190,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7970,232,survey_approvals,600,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7971,1956,surveys,316,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7972,376,survey_evidence,2161,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7973,1115,survey_evidence,329,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7974,58,surveys,2428,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7975,5,survey_approvals,3316,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7976,1717,survey_evidence,1994,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7977,1850,survey_approvals,3559,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7978,1634,surveys,748,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7979,1571,survey_evidence,685,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7980,31,survey_evidence,2730,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7981,1903,survey_approvals,2971,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7982,1767,surveys,1188,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7983,626,survey_approvals,3230,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7984,1839,survey_approvals,2172,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7985,280,survey_approvals,1443,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7986,586,survey_approvals,2978,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7987,1017,surveys,3514,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7988,1183,survey_approvals,3812,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7989,795,survey_evidence,1511,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7990,1843,survey_evidence,3318,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7991,519,survey_approvals,3243,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7992,515,survey_approvals,743,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
7993,1667,survey_evidence,2741,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7994,646,surveys,1747,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7995,246,survey_evidence,2428,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7996,863,survey_approvals,1387,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7997,1012,survey_evidence,1127,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7998,1119,surveys,2447,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
7999,1475,survey_evidence,368,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8000,2075,survey_approvals,810,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8001,847,survey_approvals,2333,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8002,405,survey_evidence,594,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
8003,690,surveys,2940,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8004,548,surveys,3967,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8005,697,survey_evidence,2426,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
8006,964,survey_approvals,65,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8007,1939,survey_approvals,3782,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8008,276,surveys,1416,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8009,1461,surveys,1138,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8010,38,survey_evidence,3864,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8011,2079,surveys,2927,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8012,995,survey_approvals,685,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
8013,1862,surveys,1642,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
