evidence_id,survey_id,file_type,file_url,gps_lat,gps_lng,captured_at,ai_analysis,embedding_vector
6994,3472,VIDEO,https://mock/cd282d4a-1be4-4325-b329-c18f2efe287f.jpg,16.5466368,78.6630793,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
6995,3472,VIDEO,https://mock/528dda77-a790-4517-ade7-4b360ff35200.jpg,17.0848711,77.3074104,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
6996,3473,IMAGE,https://mock/1a3d390a-b151-44cb-ab9d-59edd0604a97.jpg,20.9232691,75.1714331,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
6997,3473,IMAGE,https://mock/a3201f09-3362-4a26-b7a2-9ed3fae07434.jpg,16.1133475,79.9387348,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
6998,3473,VIDEO,https://mock/585e7ddd-4c5a-4c5d-852b-b7b086f7baed.jpg,19.7618284,74.6717161,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
6999,3474,IMAGE,https://mock/2320bb24-4679-4557-89dd-2034b1460ffd.jpg,19.141413,78.2573231,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7000,3475,IMAGE,https://mock/9cd66451-ac44-41a5-b43e-d08fe5059749.jpg,19.4425746,73.9059507,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7001,3476,IMAGE,https://mock/ad72b859-470b-4334-b924-5e532d8050ed.jpg,18.6022339,78.4135103,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7002,3476,VIDEO,https://mock/781876cb-d4cd-418b-83ef-cd4a6a9aa589.jpg,19.0724051,79.9608861,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7003,3476,VIDEO,https://mock/d83570b5-db76-45b5-b1b7-af7ce7936686.jpg,16.7117427,76.9233898,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7004,3477,VIDEO,https://mock/d431f4a0-7e7d-4350-a78b-90175a8116bc.jpg,20.9926531,77.6833497,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7005,3477,IMAGE,https://mock/46cd34dc-cb42-4cdc-830d-75621f812b4e.jpg,17.351152,72.9213744,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7006,3478,VIDEO,https://mock/9305385e-8d8c-4451-a136-86e38a23d606.jpg,18.8072807,72.5812471,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7007,3479,VIDEO,https://mock/3a8a2aab-146d-4ca8-99a6-e28e39b4aac4.jpg,19.4872046,73.8305873,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7008,3480,VIDEO,https://mock/dfc3c347-3917-4717-bc22-fb91e51dc265.jpg,16.3790431,77.7996663,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7009,3480,IMAGE,https://mock/9e8fe4a3-8a20-4aea-b4ed-8384aa686c87.jpg,16.0299551,73.1986946,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7010,3480,IMAGE,https://mock/cfaf826a-c511-48ee-82a6-3a2962d771eb.jpg,19.2271596,73.8408795,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7011,3481,IMAGE,https://mock/b2bb3c0d-7c70-4c62-923c-4e43fc6b1f5d.jpg,16.8992538,75.6464588,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7012,3481,IMAGE,https://mock/37deac34-79e4-49f9-a160-70c8264a3473.jpg,19.2812618,78.7491179,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7013,3482,IMAGE,https://mock/146defa5-9829-49fb-a60d-b552d2fcde25.jpg,18.8756694,75.5277658,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7014,3482,VIDEO,https://mock/bb72e288-cab4-41de-930f-b120587ba3a8.jpg,16.7058975,73.5933151,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7015,3483,IMAGE,https://mock/6e3e7b9e-811c-4ef4-9372-19289c630e80.jpg,20.4661142,79.6899657,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7016,3483,IMAGE,https://mock/369467b6-7c38-4d59-914a-bd7e59b14cb6.jpg,17.1890082,74.8154666,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7017,3484,IMAGE,https://mock/2db4ea8e-b77c-4cd4-b1f8-63c3b8496c69.jpg,17.1595412,73.70677,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7018,3485,VIDEO,https://mock/fa4cc077-2266-4b43-9385-17f05767bda1.jpg,17.2400662,75.7839538,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7019,3485,VIDEO,https://mock/20896c59-d0c7-460a-bdf8-f509fb75c2f8.jpg,16.6767274,75.6679589,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7020,3486,IMAGE,https://mock/2e13f722-733c-49e4-924a-0806b138ed4e.jpg,20.5179562,73.9543467,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7021,3486,IMAGE,https://mock/5a755bc3-40da-4244-8607-0ccb137daf3a.jpg,19.4276534,77.9415102,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7022,3487,VIDEO,https://mock/ae476407-6e96-4710-9966-96920b9d4751.jpg,16.9789166,73.2241406,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7023,3487,VIDEO,https://mock/5bc4ee38-adad-49ba-950f-e9ac0ea583d7.jpg,17.2011685,73.1870233,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7024,3487,IMAGE,https://mock/8cc1ea1d-227a-4168-8bdc-a86fb36f29a9.jpg,18.8426661,72.8929227,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7025,3488,IMAGE,https://mock/acdb0426-0595-4f33-a1f2-3d0aae95b897.jpg,18.095196,79.0777525,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7026,3488,VIDEO,https://mock/b89fce39-8108-4984-a216-2acf2132f320.jpg,18.4069115,73.251148,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7027,3489,IMAGE,https://mock/410f162a-809d-4ade-a0a1-29d6da133f9a.jpg,20.3274129,74.0160077,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7028,3489,VIDEO,https://mock/a1345fb1-0cee-4d01-aded-a3ca5c452ee7.jpg,19.4538909,78.2192796,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7029,3490,VIDEO,https://mock/edc075a8-4e07-455a-bc33-247fba16a019.jpg,20.716583,75.5567161,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7030,3490,IMAGE,https://mock/cd134494-cac6-45c7-ad5b-35c1589bc6e1.jpg,16.059811,77.4734637,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7031,3491,VIDEO,https://mock/b49d1265-6876-4c3b-aa27-bad6e5d5c648.jpg,16.0065776,72.1119018,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7032,3491,IMAGE,https://mock/a2543378-1be8-4fca-98b8-f037be3af18f.jpg,18.3417567,72.5996154,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7033,3491,VIDEO,https://mock/8e33d167-7489-4436-b43a-643950a942b8.jpg,18.4729939,79.3871832,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7034,3492,VIDEO,https://mock/58c12acc-242a-4f27-bbce-08f31a8c7d6d.jpg,16.9048556,79.1192984,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7035,3493,IMAGE,https://mock/35049f31-417f-41c1-91d1-54f0044b11f6.jpg,18.211288,79.9269099,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7036,3493,IMAGE,https://mock/d25d9a01-8f1e-4447-a864-eea30d5291cb.jpg,17.5763604,75.5201853,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7037,3493,VIDEO,https://mock/5996fc3f-1984-43c7-a2dc-38db5850e00a.jpg,17.8209254,79.4998298,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7038,3494,IMAGE,https://mock/b4276051-4800-4c95-bdbd-74d1db37e7ca.jpg,18.0691739,73.7819027,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7039,3494,VIDEO,https://mock/e664d914-b828-4dd8-8c43-42dbe24455b6.jpg,19.4676093,73.5350858,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7040,3495,VIDEO,https://mock/81a2cb4e-c1ad-4c85-bb22-92e7267c7db7.jpg,18.5857647,76.8145717,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7041,3496,IMAGE,https://mock/18359d91-cda8-4fc4-bd94-6495d0622d38.jpg,17.1930089,72.1889203,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7042,3497,IMAGE,https://mock/5ed55359-f93a-4e30-a7bd-311622c52f06.jpg,16.7098217,72.7996644,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7043,3497,IMAGE,https://mock/9f7ff980-77eb-4309-9bcd-b0e56ca9372f.jpg,17.6373601,78.7833077,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7044,3497,VIDEO,https://mock/b93db17c-3cfb-4222-a469-64007af4ddee.jpg,17.2806504,75.3157079,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7045,3498,IMAGE,https://mock/6c101ad3-17bb-4136-bc36-a16dd48eed2b.jpg,19.3188773,77.9601745,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7046,3499,IMAGE,https://mock/73fe55ee-2922-4e05-a234-b4fd861114e6.jpg,16.7265823,79.2015906,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7047,3500,IMAGE,https://mock/7f09f8c7-2234-4170-992b-789be026575a.jpg,20.9227895,74.8139574,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7048,3500,IMAGE,https://mock/17ff12ef-1bff-44f9-9a94-d29bc234fe32.jpg,19.1245769,73.851433,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7049,3501,VIDEO,https://mock/1420a8b2-796c-40e0-b42f-f67b6b27f8eb.jpg,20.8804853,78.6532141,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7050,3501,IMAGE,https://mock/6ad7083f-d9b7-44a8-b759-f64f283e7f14.jpg,17.3685563,72.8798525,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7051,3501,IMAGE,https://mock/a33ac799-01b5-473e-ab2f-7ea831c57b55.jpg,16.5455847,72.6665083,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7052,3502,IMAGE,https://mock/ba3fbc7e-1a52-4fa4-87c8-4dbcce6bfb11.jpg,19.4194938,77.206237,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7053,3502,VIDEO,https://mock/0251b734-f79c-4b48-9687-e66d9d9be4ec.jpg,18.6030242,76.1046477,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7054,3503,VIDEO,https://mock/1daeda6e-62c1-4799-9c54-5954df32a021.jpg,19.9206743,73.9116486,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7055,3504,IMAGE,https://mock/3f393477-7ffb-40bb-81d5-bdca5f38625d.jpg,19.5881355,78.3227177,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7056,3505,IMAGE,https://mock/bfe1ecb7-0800-4ed9-8776-c90eabb32aac.jpg,18.4797954,72.8344157,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7057,3505,VIDEO,https://mock/5170db51-ab11-49fa-8ec2-911d9110b6f7.jpg,16.6413285,73.7439693,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7058,3506,VIDEO,https://mock/7d15343c-cebe-4af8-bd37-c3af3a1a94d1.jpg,20.2893147,77.2059749,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7059,3506,IMAGE,https://mock/1be78764-fe3b-420c-9deb-d915eb68e05b.jpg,17.255225,76.2873425,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7060,3507,VIDEO,https://mock/8afe349e-fac4-4f65-b5b6-939fe7e5a0b6.jpg,20.4438841,73.7478705,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7061,3507,IMAGE,https://mock/75462e0e-605e-4435-9caa-5eaa862f8b84.jpg,20.576651,78.4891274,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7062,3508,VIDEO,https://mock/3314974a-bb36-4a74-a78d-ea26d7678b85.jpg,18.905134,74.1752608,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7063,3508,VIDEO,https://mock/665f50ea-413e-4e8d-bd01-6b08854c3135.jpg,18.5696682,79.3134678,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7064,3508,VIDEO,https://mock/0497216c-8bde-474d-b2d7-28d7d040a4a4.jpg,19.1682098,78.0438747,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7065,3509,IMAGE,https://mock/f09eb35b-3d97-441c-a655-2fed97b85a6a.jpg,20.2451634,78.4852746,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7066,3509,IMAGE,https://mock/78bddb9a-21cb-4b9b-81ae-3a4dfa72a22e.jpg,17.9970433,72.8961194,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7067,3510,VIDEO,https://mock/bbf30640-1872-46e3-8d43-d28b27e2fbdc.jpg,16.7218419,73.1296019,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7068,3510,VIDEO,https://mock/ac3b93e2-13ce-4d17-84ff-cf8d6ea42b46.jpg,16.9600897,73.8206157,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7069,3510,VIDEO,https://mock/cf212a73-9363-448e-878f-38afd097702c.jpg,16.8952995,72.7254577,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7070,3511,VIDEO,https://mock/6b2ef7a5-7a76-4b4f-89d1-06058489b60e.jpg,17.2684834,77.9963095,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7071,3512,IMAGE,https://mock/6784fa98-bd12-4596-a70a-73574dd270e9.jpg,19.7488436,75.0755542,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7072,3512,VIDEO,https://mock/4fed172b-d995-4f64-b5f4-1a86ef96ed35.jpg,16.0719852,79.6867515,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7073,3513,IMAGE,https://mock/8e15c3f5-a4d4-4d45-bb80-bf37459ca1bd.jpg,18.2276872,76.4710081,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7074,3513,VIDEO,https://mock/40d109b8-ceed-4b5d-849e-3ac91f4b7ce7.jpg,18.8500279,79.1817086,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7075,3513,VIDEO,https://mock/53199148-128d-4b3a-9b96-bf51d47a5da2.jpg,19.0069125,75.206402,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7076,3514,IMAGE,https://mock/f1a55a3c-6089-4027-81dd-c032e5aa765e.jpg,16.713772,72.1999951,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7077,3514,VIDEO,https://mock/4513a4e5-b7ca-40f8-a0da-baeb44b526fb.jpg,17.5392307,79.689797,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7078,3514,IMAGE,https://mock/d3a66e38-948d-4751-b24d-19c297bde309.jpg,19.9622161,75.8523212,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7079,3515,IMAGE,https://mock/bf4dc2c3-aaad-4f24-93ea-0b56fad52d97.jpg,20.7192049,73.2378717,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7080,3515,VIDEO,https://mock/552361c8-5452-4811-a267-9da32b64fc1b.jpg,20.1746628,72.0440476,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7081,3516,IMAGE,https://mock/7371d3b5-5628-435c-a524-9f22bc52e6e8.jpg,20.4764204,77.5946531,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7082,3516,IMAGE,https://mock/f06d0f67-2e17-4014-a2f0-70f033ef00ec.jpg,17.5557001,78.047136,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7083,3516,IMAGE,https://mock/f920109a-888d-4bc5-95fa-5f5b5781d320.jpg,18.3204964,74.9279046,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7084,3517,VIDEO,https://mock/a1724f7c-7254-4218-8921-582167c3f3a8.jpg,17.3652942,78.7020878,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7085,3517,VIDEO,https://mock/0918e3d8-f834-4bd4-b683-d6b9d5c2b377.jpg,20.7066291,79.1578175,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7086,3517,IMAGE,https://mock/664446ff-55f1-4626-b289-19ce9de52903.jpg,17.2571058,77.2004218,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7087,3518,VIDEO,https://mock/82e6cb6d-bcfc-404a-ae73-9c09680aec62.jpg,18.0730031,77.78061,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7088,3518,VIDEO,https://mock/97e7ee91-eb4a-4700-ad38-b506565b0979.jpg,18.0683613,74.2631689,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7089,3518,VIDEO,https://mock/2730e327-0612-4a08-888c-580437d26dc1.jpg,20.7405042,76.5032956,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7090,3519,IMAGE,https://mock/0507a862-9208-45ff-acf8-7554681a9410.jpg,16.6117317,76.9072625,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7091,3519,VIDEO,https://mock/e0f4e113-f764-4827-a867-39fd70ddc09d.jpg,16.672388,78.6751837,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7092,3519,VIDEO,https://mock/63ff7322-49b2-48c9-8f94-c5a56250bf19.jpg,17.3366835,78.7207286,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7093,3520,VIDEO,https://mock/e0e01184-bd79-402d-9222-4f6c93f51ce5.jpg,18.4802407,73.0694267,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7094,3520,VIDEO,https://mock/ed55b898-e6e2-40c2-b0c4-5f8bfbb99d47.jpg,18.2686583,75.3981296,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7095,3521,IMAGE,https://mock/f3459d7d-35d1-438b-b8be-ade95e385a49.jpg,17.0616209,78.2645397,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7096,3521,VIDEO,https://mock/8d9511bb-5408-4493-9927-49128b581455.jpg,16.4698298,76.3721102,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7097,3522,IMAGE,https://mock/43370379-e101-413a-9710-69f4c81ae613.jpg,16.1194298,76.9202769,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7098,3522,VIDEO,https://mock/49081050-d086-4320-bf4b-4372b1cc5557.jpg,20.2028663,79.326779,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7099,3523,VIDEO,https://mock/0bee4a07-a729-40dc-b40a-87dd4d7651ca.jpg,19.6377916,76.9533566,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7100,3524,VIDEO,https://mock/860759b6-9c39-4069-ab74-361ffa93e725.jpg,19.6000156,79.9901622,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7101,3524,IMAGE,https://mock/1dd079a1-6816-4969-970a-796f491ee3e9.jpg,20.0127714,78.0210338,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7102,3524,IMAGE,https://mock/ca7a8c41-d2f5-4f9a-af54-1fc5ca65e2ae.jpg,19.1959069,74.9475524,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7103,3525,VIDEO,https://mock/1ba61c44-9890-42e0-ac15-19a9e2d51b74.jpg,19.0212127,74.5264381,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7104,3525,VIDEO,https://mock/d6f7a608-88ee-4402-9dee-8aec410e641e.jpg,16.9624332,73.9387249,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7105,3526,VIDEO,https://mock/944ee812-8bb9-49f7-a337-6eb3b8cb79ff.jpg,18.1682504,75.2633095,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7106,3527,IMAGE,https://mock/a957cc3d-d252-48bb-be01-0118f160509e.jpg,18.2839968,78.0548754,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7107,3528,VIDEO,https://mock/33d47bca-aa11-47bf-95ea-506e7bd00e99.jpg,18.6676133,79.9745962,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7108,3529,VIDEO,https://mock/d39ede0e-43e1-43db-ad1c-c1c729b54517.jpg,16.0511852,77.668923,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7109,3530,VIDEO,https://mock/8f408935-d726-4b2e-8b7b-738617d9060c.jpg,18.0660213,75.2739026,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7110,3530,VIDEO,https://mock/29bd914d-333a-4486-b36c-fddfb1fc3afe.jpg,16.5995026,79.4605943,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7111,3531,VIDEO,https://mock/94cb0acf-d039-4e34-8d55-4ddc177c0327.jpg,17.4351013,78.981588,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7112,3531,VIDEO,https://mock/5a01e7fb-d3a9-4153-9ff1-196468e32581.jpg,17.8965753,73.7590173,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7113,3532,IMAGE,https://mock/ff407c4b-ab6c-4e30-af2a-d3f78e4d0d17.jpg,19.2827692,76.8604448,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7114,3532,IMAGE,https://mock/7a0e2673-a6e9-43e0-a039-c80918dd848f.jpg,20.2704738,72.9638007,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7115,3532,VIDEO,https://mock/d31ac5e2-c627-470b-959d-35e008f0c907.jpg,17.9242305,79.49654,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7116,3533,VIDEO,https://mock/f612a25e-2fc0-4b3d-b784-e94c4218b66e.jpg,18.9008354,76.2536602,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7117,3533,VIDEO,https://mock/5291aa0c-813c-49b4-ba3a-97b83df3020c.jpg,18.2235607,73.3395995,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7118,3534,IMAGE,https://mock/84ffcb0c-d620-4c85-908f-551c4c79910d.jpg,16.7739691,76.5850226,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7119,3534,VIDEO,https://mock/dfee895f-8b8c-4aa9-a4fa-045738021552.jpg,20.9942963,78.0827717,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7120,3534,IMAGE,https://mock/06508579-97f2-429f-9778-d50cb4043439.jpg,17.7214329,73.6453811,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7121,3535,IMAGE,https://mock/f0842bb6-757d-4e35-996b-f5b048bbb7b1.jpg,16.3092813,72.3482105,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7122,3535,VIDEO,https://mock/b0c05212-ca59-4292-bc75-51c0bf8af30b.jpg,20.6542274,79.7799726,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7123,3536,VIDEO,https://mock/4b47bf48-f74e-4d99-8c00-ab63c5b9b80c.jpg,16.3329654,74.9318508,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7124,3536,IMAGE,https://mock/b30fa2a7-ab72-4802-924d-c4d9873e5d8d.jpg,19.1299127,76.5985056,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7125,3537,IMAGE,https://mock/9e868f1e-0a0d-4111-8a51-e6fed182f13a.jpg,17.5752294,79.2249606,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7126,3537,VIDEO,https://mock/a73462ca-2ee5-47db-82c0-3518483b7b60.jpg,16.1485625,76.4339796,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7127,3537,IMAGE,https://mock/dcd937b3-5da9-4cbb-9d56-ddb12600923d.jpg,19.9942086,77.8358624,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7128,3538,VIDEO,https://mock/dde97898-c75d-4752-a4e5-b52ac48d2224.jpg,18.1027625,75.9419117,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7129,3539,IMAGE,https://mock/8a46db10-9ab1-4082-a41e-bfe2dde6c4e6.jpg,19.4653697,79.87038,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7130,3539,VIDEO,https://mock/df9a152c-d9e1-46f5-94b3-56f445f443dc.jpg,16.3652472,75.8235563,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7131,3540,IMAGE,https://mock/c0470648-4e24-4c17-add2-2005b742dbca.jpg,19.0445941,78.5291489,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
7132,3541,IMAGE,https://mock/be56f07f-e89b-4ff6-a6be-3891540b3c90.jpg,16.5909418,76.0025836,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
